data,inicio,fim,titulo,local,participantes
2020-07-28,09h25,09h45,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno -  Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República,Palácio do Planalto,
2020-07-28,12h00,12h45,Fábio Faria -  Ministro de Estado das Comunicações,Palácio do Planalto,
2020-07-28,14h05,14h30,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; e Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República,Palácio do Planalto,
2020-07-28,15h50,16h10,João Augusto Nardes -  Ministro do Tribunal de Contas da União,Palácio do Planalto,
2020-07-28,16h10,17h00,Rogério Marinho -  Ministro de Estado do Desenvolvimento Regional,Palácio do Planalto,
2020-07-28,17h00,17h30,Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; e Deputada Flávia Arruda (PL/DF),Palácio do Planalto,
2020-07-28,17h30,17h40,Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; e Deputado Cezinha de Madureira (PSD/SP),Palácio do Planalto,
2020-07-28,17h40,18h00,Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-07-28,18h00,18h40,Davi Alcolumbre -  Presidente do Senado Federal,Palácio do Planalto,
2020-07-29,10h00,10h15,Rubem Novaes -  Presidente do Banco do Brasil,Palácio do Planalto,
2020-07-29,11h00,11h30,João Augusto Nardes -  Ministro do Tribunal de Contas da União,Palácio do Planalto,
2020-07-29,12h00,13h00,Marcelo Pereira Surcin -  ex-jogador de futebol (Marcelinho Carioca),Palácio do Planalto,
2020-07-29,14h00,14h30,Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; e Senador Fernando Bezerra (MDB/PE) -  Líder do Governo no Senado Federal,Palácio do Planalto,
2020-07-29,14h30,15h00,Deputado Domingos Neto (PSD/CE),Palácio do Planalto,
2020-07-29,15h00,15h30,André Luiz de Almeida -  Ministro de Estado da Justiça e Segurança Pública,Palácio do Planalto,
2020-07-29,15h30,16h00,Paulo Guedes -  Ministro de Estado da Economia,Palácio do Planalto,
2020-07-29,16h00,16h30,Cerimônia de Lançamento da Campanha Mulheres Rurais -  Mulheres com Direitos,Palácio do Planalto,
2020-07-30,08h30,09h50,Partida de Brasília/DF para São Raimundo Nonato/PI,Base Aérea de Brasília,
2020-07-30,10h40,11h10,Cerimônia alusiva ao Acionamento do Sistema Integrado de Abastecimento de Água de Campo Alegre de Lourdes,Campo Alegre de Lourdes/BA,
2020-07-30,12h35,12h55,Visita ao Parque Nacional da Serra da Capivara,Piauí/PI,
2020-07-30,13h05,13h35,Visita ao Museu da Natureza,Piauí/PI,
2020-07-30,14h30,15h50,Partida de São Raimundo Nonato/PI para Brasília/DF,Aeroporto Internacional Serra da Capivara,
2020-07-30,16h40,19h00,Bento Albuquerque -  Ministro de Estado de Minas e Energia,Palácio da Alvorada,
2020-07-31,08h00,11h30,Partida de Brasília/DF para Bagé/RS,Base Aérea de Brasília/DF,
2020-07-31,12h10,12h35,Visita à Escola Municipal Cívico-Militar de Ensino Fundamental São Pedro,Bagé/RS,
2020-07-31,12h55,13h20,Visita ao 3º Regimento de Cavalaria Mecanizado,Bagé/RS,
2020-07-31,15h00,15h30,Ato de entrega de condomínios residenciais,Bagé/RS,
2020-07-31,17h00,20h20,Partida de Bagé/RS para Brasília/DF,Aeroporto Comandante Gustavo Kraemer/RS,
2020-08-03,08h55,09h30,Fernando Azevedo -  Ministro de Estado da Defesa; e Augusto Heleno -  Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República,Brasília/DF,
2020-08-03,10h30,11h05,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes -  Ministro de Estado da Economia; e Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-08-03,11h05,11h35,Paulo Guedes -  Ministro de Estado da Economia; e Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-08-03,14h00,15h00,Paulo Guedes -  Ministro de Estado da Economia,Palácio do Planalto,Marcelo Pacheco dos Guaranys -  Secretário Executivo do Ministério da Economia;;José Barroso Tostes Neto -  Secretário Especial da Receita Federal do Brasil; e;Bruno Bianco -  Secretário Especial de Previdência e Trabalho do Ministério da Economia.
2020-08-03,15h00,15h40,Ernesto Araújo -  Ministro de Estado das Relações Exteriores,Palácio do Planalto,
2020-08-04,08h00,08h10,José Múcio Monteiro Filho -  Presidente do Tribunal de Contas da União – TCU,Palácio da Alvorada,
2020-08-04,09h30,12h00,35ª Reunião do Conselho de Governo,Palácio do Planalto,
2020-08-04,12h00,13h00,Fábio Faria -  Ministro de Estado das Comunicações,Palácio do Planalto,
2020-08-04,15h20,15h35,Rogério Marinho -  Ministro de Estado do Desenvolvimento Regional,Palácio do Planalto,
2020-08-04,16h30,16h40,Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; e Algacir Polsin -  Superintendente da Zona Franca de Manaus – SUFRAMA,Palácio do Planalto,
2020-08-05,10h00,10h30,Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República,Palácio do Planalto,
2020-08-05,10h45,11h50,Bento Albuquerque -  Ministro de Estado de Minas e Energia,Brasília/DF,
2020-08-05,11h55,12h05,Paulo Skaf -  Presidente da Federação das Indústrias do estado de São Paulo (FIESP),Palácio do Planalto,
2020-08-05,12h05,13h45,Deputada Bia Kicis (PSL/DF),Palácio do Planalto,
2020-08-05,14h15,14h35,Paulo Skaf -  Presidente da Federação das Indústrias do estado de São Paulo (FIESP),Palácio do Planalto,
2020-08-05,14h35,15h00,Fábio Faria -  Ministro de Estado das Comunicações; e Marcelo de Carvalho -  Vice-Presidente da Rede TV,Palácio do Planalto,
2020-08-05,15h00,15h35,General de Brigada Paulo Roberto Rodrigues Pimentel -  Comandante da Academia Militar das Agulhas Negras,Palácio do Planalto,
2020-08-05,16h00,16h35,Damares Alves -  Ministra de Estado da Mulher -  da Família e dos Direitos Humanos,Palácio do Planalto,Sr. Ronald Alves Cordeiro;;Sra. Fabíola Cristina Soligo; e;Sr. João Pedro Soligo Cordeiro.
2020-08-05,16h35,17h05,Fernando Azevedo -  Ministro de Estado da Defesa,Palácio do Planalto,
2020-08-05,17h05,17h25,Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; Senador Jorginho Mello (PL/SC) -  Vice-Líder do PL no Senado Federal; Deputado Gustinho Ribeiro (SOLIDARIEDADE/SE); e Marco Bertaiolli (PSD/SP),Palácio do Planalto,
2020-08-06,08h55,09h30,Bento Albuquerque -  Ministro de Estado de Minas e Energia,Palácio do Planalto,
2020-08-06,10h00,11h10,Solenidade de Promoção de Oficiais-Generais,Brasília/DF,
2020-08-06,14h00,14h30,Humberto Martins -  Ministro do Superior Tribunal de Justiça; e Jorge Mussi -  Ministro do Superior Tribunal de Justiça,Palácio do Planalto,
2020-08-06,15h50,16h20,Mario Frias -  Secretário Especial de Cultura do Ministério do Turismo,Palácio do Planalto,
2020-08-06,16h50,17h20,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República (videoconferência); Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República (videoconferência); e Augusto Heleno -  Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República,Palácio do Planalto,Sergio José Pereira -  Secretário Executivo da Casa Civil da Presidência da República; e;Jônathas Assunção Salvador Nery de Castro -  Secretário Executivo da Secretaria de Governo da Presidência da República.
2020-08-06,17h20,18h10,Solenidade de Assinatura da Medida Provisória da Vacina contra o Coronavírus (COVID-19),Palácio do Planalto,
2020-08-07,08h00,09h20,Partida de Brasília/DF para São José dos Campos/SP,Brasília/DF,
2020-08-07,10h20,10h40,Ato de entrega do Título de Cidadão Vicentino,São Vicente/SP,
2020-08-07,11h10,11h25,Visita à Ponte dos Barreiros,São Vicente/SP,
2020-08-07,12h30,13h45,Almoço em homenagem ao Presidente da República,São Vicente/SP,
2020-08-07,15h40,17h05,Partida de São José dos Campos/SP para Brasília/DF,São José dos Campos/SP,
2020-08-09,09h00,11h30,Videoconferência Internacional,Palácio da Alvorada,Ernesto Araújo -  Ministro de Estado das Relações Exteriores.
2020-08-10,10h00,10h10,Telefonema - Mohammad bin Salman Al Saud -  Príncipe Herdeiro da Arábia Saudita,Palácio do Planalto,Ernesto Araújo -  Ministro de Estado das Relações Exteriores.
2020-08-10,11h00,11h45,José Levi Mello do Amaral Júnior -  Advogado-Geral da União,Palácio do Planalto,
2020-08-10,14h00,15h15,Paulo Guedes -  Ministro de Estado da Economia,Palácio do Planalto,Bruno Bianco -  Secretário Especial de Previdência e Trabalho do Ministério da Economia;;Waldery Rodrigues -  Secretário Especial de Fazenda do Ministério da Economia; e;Bruno Funchal -  Secretário do Tesouro Nacional.
2020-08-10,15h20,15h50,Bento Albuquerque -  Ministro de Estado de Minas e Energia; e João Augusto Nardes -  Ministro do Tribunal de Contas da União,Palácio do Planalto,Valtemir Primo -  Empresário.
2020-08-10,16h00,16h30,Tarcísio Gomes de Freitas -  Ministro de Estado da Infraestrutura,Palácio do Planalto,
2020-08-11,08h40,08h50,Fábio Faria -  Ministro de Estado das Comunicações; e Augusto Heleno -  Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República,Palácio do Planalto,
2020-08-11,08h55,09h30,Paulo Guedes -  Ministro de Estado da Economia,Palácio do Planalto,Salim Mattar -  Secretário Especial de Desestatização -  Desinvestimento e Mercados do Ministério da Economia.
2020-08-11,09h30,10h00,Paulo Guedes -  Ministro de Estado da Economia; e Tarcísio Gomes de Freitas -  Ministro de Estado da Infraestrutura,Palácio do Planalto,
2020-08-11,11h00,11h30,Ernesto Araújo -  Ministro de Estado das Relações Exteriores,Palácio do Planalto,
2020-08-11,11h55,13h35,II Cúpula Presidencial do Pacto de Letícia (videoconferência),Palácio do Planalto,Ernesto Araújo -  Ministro de Estado das Relações Exteriores.
2020-08-11,13h50,14h15,Roberval Cardoso da Silva -  músico,Palácio do Planalto,
2020-08-11,14h15,14h55,Marcelo Álvaro Antônio -  Ministro de Estado do Turismo,Palácio do Planalto,
2020-08-11,15h00,15h30,Deputado Ricardo Barros (PP/PR) -  Vice-Líder do Governo no Congresso Nacional,Palácio do Planalto,
2020-08-11,16h15,16h45,Paulo Guedes -  Ministro de Estado da Economia; e Tarcísio Gomes de Freitas -  Ministro de Estado da Infraestrutura,Palácio do Planalto,
2020-08-11,18h00,19h00,Cerimônia de Abertura dos Cursos de Formação Profissional para os cargos de Agente de Polícia Federal -  Escrivão de Polícia Federal e Papiloscopista Policial Federal,Brasília/DF,
2020-08-12,07h30,08h25,Partida de Brasília/DF para São Paulo/SP,Brasília/DF,
2020-08-12,09h20,09h50,Solenidade alusiva à partida da comitiva brasileira em Missão Especial a Beirute,São Paulo/SP,
2020-08-12,12h40,14h00,Partida de São Paulo/SP para Brasília/DF,São Paulo/SP,
2020-08-13,07h30,09h40,Partida de Brasília/DF para Belém/PA,Base Aérea de Brasília,
2020-08-13,09h50,10h00,Zenaldo Coutinho -  Prefeito Municipal de Belém/PA,Belém/PA,
2020-08-13,10h30,10h45,Visita ao Porto de Belém,Belém/PA,
2020-08-13,11h10,12h00,"Ato de entrega da primeira etapa do ""Projeto Belém Porto Futuro""",Belém/PA,
2020-08-13,12h30,14h40,Partida de Belém/PA para Brasília/DF,Base Aérea de Belém,
2020-08-14,07h15,08h35,Partida de Brasília/DF para o Rio de Janeiro/RJ,Base Aérea de Brasília,
2020-08-14,09h30,10h30,Inauguração da Escola Cívico Militar,Rio de Janeiro/RJ,
2020-08-14,11h15,12h15,Solenidade de Passagem do Comando Militar do Leste,Rio de Janeiro/RJ,
2020-08-14,13h00,14h15,Visita ao Batalhão de Operações Policiais Especiais – BOPE,Rio de Janeiro/RJ,
2020-08-15,10h00,11h40,Cerimônia de Brevetação dos Novos Paraquedistas,Rio de Janeiro/RJ,
2020-08-15,12h50,14h10,Partida do Rio de Janeiro/RJ para Brasília/DF,Base Aérea Campo dos Afonsos,
2020-08-17,08h00,10h00,Partida de Brasília/DF para Aracaju/SE,Base Aérea de Brasília,
2020-08-17,11h15,12h30,Inauguração da Usina Termoelétrica Porto de Sergipe I,Sergipe/SE,
2020-08-17,13h35,15h35,Partida de Aracaju/SE para Brasília/DF,Aeroporto Santa Maria,
2020-08-17,17h30,17h55,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes -  Ministro de Estado da Economia; e Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-08-17,17h55,18h15,Paulo Guedes -  Ministro de Estado da Economia; e Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República,Palácio do Planalto,Ricardo Soriano -  Procurador-Geral da Fazenda Nacional;;José Tostes -  Secretário Especial da Receita Federal do Brasil;;Waldery Rodrigues -  Secretário Especial de Fazenda do Ministério da Economia;;Bruno Bianco -  Secretário Especial de Previdência e Trabalho do Ministério da Economia; e;Bruno Funchal -  Secretário do Tesouro Nacional.
2020-08-17,18h30,18h40,Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República,Palácio do Planalto,Mario Frias -  Secretário Especial de Cultura do Ministério do Turismo.
2020-08-18,07h30,08h00,Deputado Ricardo Barros (PP/PR) -  Líder do Governo na Câmara dos Deputados,Palácio da Alvorada,
2020-08-18,09h20,10h10,Partida de Brasília/DF para Corumbá/MS,Base Aérea de Brasília,
2020-08-18,10h30,11h20,Inauguração da Estação Radar de Corumbá,Corumbá/MS,
2020-08-18,16h20,17h20,Visita ao 9º GAC - “Grupo Major Cantuária”,Nioaque/MS,
2020-08-18,18h50,21h00,Partida de Nioaque/MS para Brasília/DF,Nioaque/MS,
2020-08-18,21h00,21h30,Sanção da Medida Provisória n° 934 -  de 2020,Base Aérea de Brasília,
2020-08-19,07h30,08h15,Rodrigo Maia -  Presidente da Câmara dos Deputados,Palácio da Alvorada,
2020-08-19,10h00,10h30,José Levi Mello do Amaral Júnior -  Advogado-Geral da União,Palácio do Planalto,
2020-08-19,11h00,12h15,Cerimônia de Apresentação de Cartas Credenciais dos Novos Embaixadores,Palácio do Planalto,
2020-08-19,12h30,14h00,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; Tarcísio Gomes de Freitas -  Ministro de Estado da Infraestrutura; Tereza Cristina -  Ministra de Estado da Agricultura -  Pecuária e Abastecimento; Fábio Faria -  Ministro de Estado das Comunicações; Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno -  Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República,Palácio do Planalto,Senador Fernando Bezerra Coelho -  Líder do Governo no Senado Federal;;Senador Eduardo Gomes (MDB/TO) -  Líder do Governo no Congresso Nacional;;Senador Márcio Bittar (MDB/AC) -  Vice-Líder do Governo no Congresso Nacional;;Senador Eduardo Braga (MDB/AM) -  Líder da Maioria no Senador Federal;;Senador Ciro Nogueira (PP/PI) -  Presidente Nacional dos Progressistas;;Senador Marcos Rogério (DEM/RO);;Deputado Ricardo Barros (PP/PR) -  Líder do Governo na Câmara dos Deputados;;Deputado Evair de Melo (PP/ES) -  Vice-Líder do Governo na Câmara dos Deputados;;Deputado Carlos Jordy (PSL/RJ) -  Vice-Líder do Governo na Câmara dos Deputados;;Deputado Pedro Lucas (PTB/MA) -  Vice-Líder na Câmara dos Deputados;;Deputado Laércio Oliveira (PP/SE) -  Vice-Líder de Governo na Câmara dos Deputados;;Deputado Wellington Roberto (PL/PB) -  Vice-Líder na Câmara dos Deputados;;Deputado José Medeiros (PODE/MT) -  Vice-Líder de Governo na Câmara dos Deputados;;Deputado Arthur Lira (PP/AL) -  Líder do PP na Câmara dos Deputados;;Deputado Diego Andrade (PSD/MG) -  Líder do PSD na Câmara dos Deputados;;Deputado Felipe Francischini (PSL/PR) -  Líder do PSL na Câmara dos Deputados;;Deputado Fábio Ramalho (MDB/MG);;Deputado João Bacelar (PL/BA);;Deputado Junio Mano (PL/CE);;Deputado Danilo Forte (PSDB/CE);;Rodrigo Nascimento Pinheiro -  Médico; e;Sr. Fred Neves.
2020-08-19,14h00,14h30,Senador Fernando Bezerra Coelho -  Líder do Governo no Senado Federal,Palácio do Planalto,
2020-08-19,15h00,15h30,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; e Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República,Palácio do Planalto,
